No;Date;Time;Timer;Mass;Unit;No2;Scale No;Status;Note
51;2024-01-29;2024-01-29 4:45:14 PM;25;54.1813;g;51;1;0; 
52;2024-01-29;2024-01-29 4:45:14 PM;25;54.5587;g;52;1;0; 
53;2024-01-29;2024-01-29 4:45:15 PM;26;55.063;g;53;1;0; 
54;2024-01-29;2024-01-29 4:45:15 PM;26;55.4413;g;54;1;0; 
55;2024-01-29;2024-01-29 4:45:16 PM;27;55.8206;g;55;1;0; 
56;2024-01-29;2024-01-29 4:45:16 PM;27;56.2002;g;56;1;0; 
57;2024-01-29;2024-01-29 4:45:17 PM;28;56.5798;g;57;1;0; 
58;2024-01-29;2024-01-29 4:45:17 PM;28;56.9591;g;58;1;0; 
59;2024-01-29;2024-01-29 4:45:18 PM;29;57.3372;g;59;1;0; 
60;2024-01-29;2024-01-29 4:45:18 PM;29;57.8397;g;60;1;0; 
61;2024-01-29;2024-01-29 4:45:19 PM;30;58.215;g;61;1;0; 
62;2024-01-29;2024-01-29 4:45:19 PM;30;58.5894;g;62;1;0; 
63;2024-01-29;2024-01-29 4:45:20 PM;31;58.9636;g;63;1;0; 
64;2024-01-29;2024-01-29 4:45:20 PM;31;59.3392;g;64;1;0; 
65;2024-01-29;2024-01-29 4:45:21 PM;32;59.7168;g;65;1;0; 
66;2024-01-29;2024-01-29 4:45:21 PM;32;60.0951;g;66;1;0; 
67;2024-01-29;2024-01-29 4:45:22 PM;33;60.4741;g;67;1;0; 
68;2024-01-29;2024-01-29 4:45:22 PM;33;60.9794;g;68;1;0; 
69;2024-01-29;2024-01-29 4:45:23 PM;34;61.3592;g;69;1;0; 
70;2024-01-29;2024-01-29 4:45:23 PM;34;61.7387;g;70;1;0; 
71;2024-01-29;2024-01-29 4:45:24 PM;35;62.107;g;71;1;0; 
72;2024-01-29;2024-01-29 4:45:24 PM;35;62.4679;g;72;1;0; 
73;2024-01-29;2024-01-29 4:45:25 PM;36;62.825;g;73;1;0; 
74;2024-01-29;2024-01-29 4:45:25 PM;36;63.1816;g;74;1;0; 
75;2024-01-29;2024-01-29 4:45:26 PM;37;63.5486;g;75;1;0; 
76;2024-01-29;2024-01-29 4:45:26 PM;37;64.0472;g;76;1;0; 
77;2024-01-29;2024-01-29 4:45:27 PM;38;64.4234;g;77;1;0; 
78;2024-01-29;2024-01-29 4:45:27 PM;38;64.8016;g;78;1;0; 
79;2024-01-29;2024-01-29 4:45:28 PM;39;65.1852;g;79;1;0; 
80;2024-01-29;2024-01-29 4:45:28 PM;39;65.5716;g;80;1;0; 
81;2024-01-29;2024-01-29 4:45:29 PM;40;65.9591;g;81;1;0; 
82;2024-01-29;2024-01-29 4:45:29 PM;40;66.3454;g;82;1;0; 
83;2024-01-29;2024-01-29 4:45:30 PM;41;66.7269;g;83;1;0; 
84;2024-01-29;2024-01-29 4:45:30 PM;41;67.2322;g;84;1;0; 
85;2024-01-29;2024-01-29 4:45:31 PM;42;67.6106;g;85;1;0; 
86;2024-01-29;2024-01-29 4:45:31 PM;42;67.9907;g;86;1;0; 
87;2024-01-29;2024-01-29 4:45:32 PM;43;68.3719;g;87;1;0; 
88;2024-01-29;2024-01-29 4:45:32 PM;43;68.7533;g;88;1;0; 
89;2024-01-29;2024-01-29 4:45:33 PM;44;69.1347;g;89;1;0; 
90;2024-01-29;2024-01-29 4:45:33 PM;44;69.5143;g;90;1;0; 
91;2024-01-29;2024-01-29 4:45:34 PM;45;70.0191;g;91;1;0; 
92;2024-01-29;2024-01-29 4:45:34 PM;45;70.3982;g;92;1;0; 
93;2024-01-29;2024-01-29 4:45:35 PM;46;70.779;g;93;1;0; 
94;2024-01-29;2024-01-29 4:45:35 PM;46;71.1608;g;94;1;0; 
95;2024-01-29;2024-01-29 4:45:36 PM;47;71.543;g;95;1;0; 
96;2024-01-29;2024-01-29 4:45:36 PM;47;71.9244;g;96;1;0; 
